"id","age","race","sex","mar","ed","prvarrst","curcrim","crime","yrsent","depart","relyr","relmo","expgrp","sexint","paro","higrade","age1st","numarst","numconv","emp1","emp2","emp3","emp4","emp5","emp6","emp7","emp8","emp9","emp10","emp11","emp12","emp13","emp19","frstarrmo","frstarrday","frstarryr","frstcharge","arr2mo","arr2dy","arr2yr","arr3mo","arr3dy","arr3yr","arr4mo","arr4dy","arr4yr","arr5mo","arr5dy","arr5yr","arr6mo","arr6dy","arr6yr","crimper","crimprop","crimoth","numper","numprop","numoth","white","arstdate","reldate","arrstday","arrest","paroled","married","edcomb","fin","male","type","charge","arrstcount","spellnum","length","arrind","begin","end","prevlngth"
5110,21.2,2,1,NA,NA,7,NA,1813,3,3,76,1,1,1,1,10,8,5,5,11,11,11,11,11,11,11,44,44,44,44,44,44,0,2,24,76,2404,3,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5898,5844,54,1,1,0,10,1,1,2,24,2,1,54,1,0,54,NA
5110,21.2,2,1,NA,NA,7,NA,1813,3,3,76,1,1,1,1,10,8,5,5,11,11,11,11,11,11,11,44,44,44,44,44,44,0,2,24,76,2404,3,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5898,5844,54,1,1,0,10,1,1,2,24,2,2,27,1,54,81,54
5110,21.2,2,1,NA,NA,7,NA,1813,3,3,76,1,1,1,1,10,8,5,5,11,11,11,11,11,11,11,44,44,44,44,44,44,0,2,24,76,2404,3,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5898,5844,54,1,1,0,10,1,1,2,24,2,3,284,0,81,365,27
5118,21.4,2,1,1,11,NA,93,1102,5,3,76,1,5,1,1,11,18,1,1,11,1,1,11,11,1,1,1,1,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,1,0,11,0,1,0,0,0,1,365,0,0,365,NA
5119,42,1,1,4,11,NA,1701,2501,3,3,76,1,4,1,1,12,25,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,5844,365,0,1,0,11,0,1,0,0,0,1,365,0,0,365,NA
5123,19.8,1,1,2,9,NA,NA,1601,3,3,76,1,3,1,1,9,17,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,1,9,1,1,0,0,0,1,365,0,0,365,NA
5124,22.7,2,1,1,10,1,NA,1806,2,9,76,1,2,1,0,10,19,2,1,66,66,11,11,6,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,NA,0,10,1,1,0,0,0,1,365,0,0,365,NA
5130,27.3,2,1,2,8,1,1806,1601,3,3,76,1,1,1,1,9,25,7,1,11,11,11,11,11,11,11,11,11,11,11,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,1,8,1,1,0,0,0,1,365,0,0,365,NA
5131,24.6,2,1,1,9,NA,NA,1902,10,3,76,1,1,1,1,9,19,2,1,11,11,11,11,11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
5132,21.9,1,1,1,10,NA,NA,1601,6,4,76,1,1,1,1,10,20,6,1,11,1,1,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,0,10,1,1,0,0,0,1,365,0,0,365,NA
5133,22.4,1,1,4,10,NA,NA,1813,6,4,76,1,1,1,1,7,15,18,1,11,11,11,11,11,11,11,44,44,44,44,44,44,0,3,19,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5922,5844,78,1,1,0,10,1,1,2,23,1,1,78,1,0,78,NA
5133,22.4,1,1,4,10,NA,NA,1813,6,4,76,1,1,1,1,7,15,18,1,11,11,11,11,11,11,11,44,44,44,44,44,44,0,3,19,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5922,5844,78,1,1,0,10,1,1,2,23,1,2,287,0,78,365,78
5138,31.4,2,1,1,12,8,2501,1102,20,3,76,2,1,1,1,12,17,9,4,11,11,11,11,11,11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5875,365,0,1,0,12,1,1,0,0,0,1,365,0,0,365,NA
5142,24.3,2,1,2,8,NA,1802,1601,1,9,76,3,1,1,1,10,21,2,2,6,6,6,1,1,1,1,1,1,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5904,365,0,NA,1,8,1,1,0,0,0,1,365,0,0,365,NA
5143,23.1,2,1,1,10,NA,NA,9905,6,3,76,2,2,1,1,11,20,1,1,11,11,11,11,11,11,11,6,11,11,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5875,365,0,1,0,10,1,1,0,0,0,1,365,0,0,365,NA
5144,42.3,1,1,4,9,1,NA,1601,4,3,76,2,1,1,1,9,27,5,5,11,11,1,1,1,11,11,11,11,11,11,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
5145,22.4,2,1,1,8,NA,NA,1601,3,2,76,2,2,1,1,8,20,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,1,2,8,77,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6248,5875,365,1,0,0,8,1,1,1,38,1,1,365,1,0,365,NA
5145,22.4,2,1,1,8,NA,NA,1601,3,2,76,2,2,1,1,8,20,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,1,2,8,77,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6248,5875,365,1,0,0,8,1,1,1,38,1,2,0,0,365,365,365
5150,26.7,2,2,2,11,NA,NA,4006,2,9,76,2,1,2,0,10,23,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5875,365,0,NA,1,11,1,0,0,0,0,1,365,0,0,365,NA
5154,30.5,1,1,NA,NA,NA,NA,52,0.5,9,76,2,2,1,1,7,27,10,1,11,11,11,11,11,11,11,11,11,11,11,11,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,NA,0,7,1,1,0,0,0,1,365,0,0,365,NA
5157,20.4,1,2,1,14,NA,NA,4007,6,4,76,1,1,2,1,14,19,1,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5844,365,0,1,0,14,1,0,0,0,0,1,365,0,0,365,NA
5160,21.2,2,1,1,11,3,NA,43,0.5,1,76,2,1,1,0,11,17,3,1,11,11,11,11,11,11,11,11,6,11,11,11,11,11,4,19,76,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5953,5875,78,1,0,0,11,1,1,1,52,1,1,78,1,0,78,NA
5160,21.2,2,1,1,11,3,NA,43,0.5,1,76,2,1,1,0,11,17,3,1,11,11,11,11,11,11,11,11,6,11,11,11,11,11,4,19,76,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5953,5875,78,1,0,0,11,1,1,1,52,1,2,287,0,78,365,78
5161,26.1,2,1,2,8,NA,NA,25,0.5,1,76,2,1,1,0,9,16,4,2,11,11,6,11,6,6,11,6,11,6,6,55,11,6,11,15,76,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6163,5875,288,1,0,1,8,1,1,1,52,1,1,288,1,0,288,NA
5161,26.1,2,1,2,8,NA,NA,25,0.5,1,76,2,1,1,0,9,16,4,2,11,11,6,11,6,6,11,6,11,6,6,55,11,6,11,15,76,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6163,5875,288,1,0,1,8,1,1,1,52,1,2,77,0,288,365,288
5164,62,2,1,NA,NA,NA,NA,43,0.5,1,76,2,1,1,0,3,22,12,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,0,0,3,1,1,0,0,0,1,365,0,0,365,NA
5167,23.9,2,1,NA,NA,NA,4006,1601,1,1,76,2,1,1,0,12,13,25,2,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,5875,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
5172,22.5,1,1,NA,NA,NA,NA,43,0.5,1,76,2,1,1,0,8,18,10,8,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,17,76,4890,8,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6042,5875,167,1,0,0,8,1,1,1,48,2,1,167,1,0,167,NA
5172,22.5,1,1,NA,NA,NA,NA,43,0.5,1,76,2,1,1,0,8,18,10,8,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,17,76,4890,8,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6042,5875,167,1,0,0,8,1,1,1,48,2,2,27,1,167,194,167
5172,22.5,1,1,NA,NA,NA,NA,43,0.5,1,76,2,1,1,0,8,18,10,8,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,17,76,4890,8,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6042,5875,167,1,0,0,8,1,1,1,48,2,3,171,0,194,365,27
5173,21.4,2,1,1,10,NA,25,43,0.5,1,76,2,2,1,0,9,19,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,5875,365,0,0,0,10,1,1,0,0,0,1,365,0,0,365,NA
5174,18.6,2,1,1,11,1,NA,1601,2,1,76,2,1,1,0,11,10,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,29,76,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6024,5875,149,1,0,0,11,1,1,2,26,1,1,149,1,0,149,NA
5174,18.6,2,1,1,11,1,NA,1601,2,1,76,2,1,1,0,11,10,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,29,76,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6024,5875,149,1,0,0,11,1,1,2,26,1,2,216,0,149,365,149
5176,18.9,2,1,1,12,2,25,43,0.5,1,76,2,1,1,0,11,14,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,5875,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
5193,34.2,1,1,2,12,3,NA,1806,2,1,76,2,1,1,1,12,32,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,0,1,12,1,1,0,0,0,1,365,0,0,365,NA
5194,53.2,2,1,NA,NA,NA,NA,1302,1,1,76,2,2,1,0,8,18,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5875,365,0,0,0,8,1,1,0,0,0,1,365,0,0,365,NA
5198,23.3,2,2,3,12,1,43,93,0.5,1,76,2,1,2,0,9,17,5,2,11,11,14,11,11,11,11,11,11,11,11,11,11,11,3,6,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5909,5875,34,1,0,0,12,1,0,2,23,1,1,34,1,0,34,NA
5198,23.3,2,2,3,12,1,43,93,0.5,1,76,2,1,2,0,9,17,5,2,11,11,14,11,11,11,11,11,11,11,11,11,11,11,3,6,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5909,5875,34,1,0,0,12,1,0,2,23,1,2,331,0,34,365,34
5199,20.9,1,1,NA,NA,NA,NA,1601,0.5,1,76,2,3,1,1,9,14,20,3,11,11,11,11,11,6,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,0,0,9,1,1,0,0,0,1,365,0,0,365,NA
5200,33,2,1,1,12,NA,NA,1701,2,1,76,2,1,1,0,12,31,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
5202,22.7,1,1,1,NA,3,NA,1813,5,1,76,2,3,1,0,11,11,7,5,1,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,5875,365,0,0,0,11,1,1,0,0,0,1,365,0,0,365,NA
5203,20.1,1,1,1,12,2,NA,1601,1,1,76,2,2,1,0,8,15,4,2,11,11,11,6,11,6,11,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,5875,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
5209,30.5,1,1,NA,NA,NA,4008,4007,0.5,1,76,2,4,1,1,12,21,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5875,365,0,0,0,12,0,1,0,0,0,1,365,0,0,365,NA
5225,26.6,2,2,1,11,1,NA,94,0.5,1,76,2,2,2,0,11,20,4,4,13,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,0,0,11,1,0,0,0,0,1,365,0,0,365,NA
5233,24.4,1,1,1,NA,3,NA,2502,0.5,1,76,2,4,1,1,9,15,7,2,11,11,11,22,22,22,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NA,5875,365,0,0,0,9,0,1,0,0,0,1,365,0,0,365,NA
5235,21.8,2,1,1,10,6,NA,42,0.5,1,76,2,4,1,0,11,15,6,4,6,11,11,11,11,11,1,1,1,1,11,11,11,11,5,3,76,1399,9,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5967,5875,92,1,0,0,10,0,1,1,13,2,1,92,1,0,92,NA
5235,21.8,2,1,1,10,6,NA,42,0.5,1,76,2,4,1,0,11,15,6,4,6,11,11,11,11,11,1,1,1,1,11,11,11,11,5,3,76,1399,9,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5967,5875,92,1,0,0,10,0,1,1,13,2,2,142,1,92,234,92
5235,21.8,2,1,1,10,6,NA,42,0.5,1,76,2,4,1,0,11,15,6,4,6,11,11,11,11,11,1,1,1,1,11,11,11,11,5,3,76,1399,9,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5967,5875,92,1,0,0,10,0,1,1,13,2,3,131,0,234,365,142
5236,24.6,1,1,1,12,2,NA,1601,3,1,76,2,5,1,0,6,9,30,4,11,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,5875,365,0,0,0,12,0,1,0,0,0,1,365,0,0,365,NA
5237,22.4,2,1,1,11,13,93,1902,5,1,76,5,2,1,1,11,17,15,3,11,11,11,11,11,11,11,11,11,11,11,11,11,22,5,14,76,2803,9,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5978,5965,13,1,0,0,11,1,1,2,28,2,1,13,1,0,13,NA
5237,22.4,2,1,1,11,13,93,1902,5,1,76,5,2,1,1,11,17,15,3,11,11,11,11,11,11,11,11,11,11,11,11,11,22,5,14,76,2803,9,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5978,5965,13,1,0,0,11,1,1,2,28,2,2,111,1,13,124,13
5237,22.4,2,1,1,11,13,93,1902,5,1,76,5,2,1,1,11,17,15,3,11,11,11,11,11,11,11,11,11,11,11,11,11,22,5,14,76,2803,9,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5978,5965,13,1,0,0,11,1,1,2,28,2,3,241,0,124,365,111
5243,25.3,2,2,1,9,2,25,1802,1,1,76,2,2,2,0,11,20,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,8,23,76,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,6079,5875,204,1,0,0,9,1,0,1,13,1,1,204,1,0,204,NA
5243,25.3,2,2,1,9,2,25,1802,1,1,76,2,2,2,0,11,20,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,8,23,76,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,6079,5875,204,1,0,0,9,1,0,1,13,1,2,161,0,204,365,204
5245,21.3,1,1,1,10,2,43,4007,6,4,76,2,3,1,1,10,19,2,1,11,11,1,11,11,11,11,11,11,1,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,5875,365,0,1,0,10,1,1,0,0,0,1,365,0,0,365,NA
5248,20,1,1,1,10,NA,NA,1601,3,3,76,2,4,1,1,10,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,10,0,1,0,0,0,1,365,0,0,365,NA
5253,22.8,1,1,1,13,1,NA,1601,3,3,76,2,5,1,1,12,21,2,1,11,11,11,22,22,22,22,22,22,22,22,22,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,13,0,1,0,0,0,1,365,0,0,365,NA
5254,22.9,2,1,1,11,3,43,1802,3,3,76,2,4,1,1,10,21,4,1,11,11,11,11,11,11,11,1,1,1,1,1,1,1,8,16,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6072,5875,197,1,1,0,11,0,1,2,22,1,1,197,1,0,197,NA
5254,22.9,2,1,1,11,3,43,1802,3,3,76,2,4,1,1,10,21,4,1,11,11,11,11,11,11,11,1,1,1,1,1,1,1,8,16,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6072,5875,197,1,1,0,11,0,1,2,22,1,2,168,0,197,365,197
5258,20.6,2,1,1,10,NA,NA,1601,6,4,76,2,5,1,1,10,14,10,5,11,11,11,11,11,11,11,11,11,1,11,1,1,0,6,8,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6003,5875,128,1,1,0,10,0,1,2,22,1,1,128,1,0,128,NA
5258,20.6,2,1,1,10,NA,NA,1601,6,4,76,2,5,1,1,10,14,10,5,11,11,11,11,11,11,11,11,11,1,11,1,1,0,6,8,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6003,5875,128,1,1,0,10,0,1,2,22,1,2,237,0,128,365,128
5259,21.8,1,1,1,12,NA,NA,1901,6,4,76,2,4,1,1,12,19,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
5261,20.5,1,1,1,7,NA,NA,1806,6,4,76,2,4,1,1,8,16,9,2,1,1,1,1,1,1,1,1,1,1,1,1,11,44,6,12,76,1399,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6007,5875,132,1,1,0,7,0,1,1,13,2,1,132,1,0,132,NA
5261,20.5,1,1,1,7,NA,NA,1806,6,4,76,2,4,1,1,8,16,9,2,1,1,1,1,1,1,1,1,1,1,1,1,11,44,6,12,76,1399,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6007,5875,132,1,1,0,7,0,1,1,13,2,2,66,1,132,198,132
5261,20.5,1,1,1,7,NA,NA,1806,6,4,76,2,4,1,1,8,16,9,2,1,1,1,1,1,1,1,1,1,1,1,1,11,44,6,12,76,1399,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6007,5875,132,1,1,0,7,0,1,1,13,2,3,167,0,198,365,66
5267,19.4,2,1,1,10,NA,NA,1601,2,9,76,2,1,1,1,10,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,NA,0,10,1,1,0,0,0,1,365,0,0,365,NA
5273,19.5,2,1,NA,NA,NA,NA,1813,1,9,76,2,5,1,0,9,17,3,3,11,1,1,11,11,11,11,1,1,1,1,1,33,66,6,4,76,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5999,5875,124,1,NA,0,9,0,1,1,50,1,1,124,1,0,124,NA
5273,19.5,2,1,NA,NA,NA,NA,1813,1,9,76,2,5,1,0,9,17,3,3,11,1,1,11,11,11,11,1,1,1,1,1,33,66,6,4,76,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5999,5875,124,1,NA,0,9,0,1,1,50,1,2,241,0,124,365,124
5275,23,1,1,4,12,1,NA,1402,2,1,76,2,4,1,0,11,16,15,2,11,11,6,1,1,6,11,11,11,11,11,6,1,1,10,11,76,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6128,5875,253,1,0,0,12,0,1,1,38,1,1,253,1,0,253,NA
5275,23,1,1,4,12,1,NA,1402,2,1,76,2,4,1,0,11,16,15,2,11,11,6,1,1,6,11,11,11,11,11,6,1,1,10,11,76,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6128,5875,253,1,0,0,12,0,1,1,38,1,2,112,0,253,365,253
5281,28.5,1,1,6,10,3,NA,1806,4,3,76,2,2,1,1,11,19,16,13,11,6,11,11,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,1,10,1,1,0,0,0,1,365,0,0,365,NA
5289,19.9,1,1,1,8,1,NA,1601,6,4,76,2,1,1,1,8,17,4,2,11,11,11,11,11,11,11,11,11,1,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,8,1,1,0,0,0,1,365,0,0,365,NA
5290,21.5,1,1,1,12,NA,NA,1601,6,4,76,2,2,1,1,12,20,4,2,11,11,11,11,44,44,44,44,44,44,44,44,44,66,3,15,76,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5918,5875,43,1,1,0,12,1,1,2,24,1,1,43,1,0,43,NA
5290,21.5,1,1,1,12,NA,NA,1601,6,4,76,2,2,1,1,12,20,4,2,11,11,11,11,44,44,44,44,44,44,44,44,44,66,3,15,76,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5918,5875,43,1,1,0,12,1,1,2,24,1,2,322,0,43,365,43
5292,18.3,2,1,1,8,NA,NA,1901,6,4,76,2,2,1,1,9,10,6,4,11,11,11,11,6,11,11,11,11,11,11,11,11,11,10,20,76,1315,1,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6137,5875,262,1,1,0,8,1,1,1,13,2,1,262,1,0,262,NA
5292,18.3,2,1,1,8,NA,NA,1901,6,4,76,2,2,1,1,9,10,6,4,11,11,11,11,6,11,11,11,11,11,11,11,11,11,10,20,76,1315,1,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6137,5875,262,1,1,0,8,1,1,1,13,2,2,79,1,262,341,262
5292,18.3,2,1,1,8,NA,NA,1901,6,4,76,2,2,1,1,9,10,6,4,11,11,11,11,6,11,11,11,11,11,11,11,11,11,10,20,76,1315,1,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6137,5875,262,1,1,0,8,1,1,1,13,2,3,24,0,341,365,79
5294,21.5,2,1,1,7,1,NA,1601,6,4,76,2,3,1,1,8,18,3,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,12,30,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6208,5875,333,1,1,0,7,1,1,1,13,1,1,333,1,0,333,NA
5294,21.5,2,1,1,7,1,NA,1601,6,4,76,2,3,1,1,8,18,3,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,12,30,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6208,5875,333,1,1,0,7,1,1,1,13,1,2,32,0,333,365,333
5313,28.8,1,1,4,9,NA,NA,1806,3,3,76,2,2,1,1,9,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
5316,18.8,2,1,1,11,NA,NA,4005,2,9,76,2,5,1,1,11,18,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5875,365,0,NA,0,11,0,1,0,0,0,1,365,0,0,365,NA
5319,22.2,2,1,1,10,NA,NA,1601,1,9,76,2,4,1,1,10,NA,3,3,11,11,11,11,11,11,1,1,1,1,1,11,11,1,12,17,76,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6195,5875,320,1,NA,0,10,0,1,2,22,1,1,320,1,0,320,NA
